Date,Auburn,Bainbridge Island,Bellevue,Bothell,Brier,Burien,Des Moines,DuPont,Edmonds,Everett,Federal Way,Issaquah,Kenmore,Kent,Kirkland,Lake Forest Park,Lakewood,Lynnwood,Marysville,Mercer Island,Mill Creek,Mountlake Terrace,Mukilteo,Newcastle,North Bend,Olympia,Puyallup,Redmond,Renton,Sammamish,SeaTac,Seattle,"Seattle, WA metro ",Seattle - Beacon Hill,Seattle - Belltown,Seattle - Capitol Hill,Seattle - Columbia City,Seattle - Magnolia,Seattle - Queen Anne,Seattle - South Lake Union,Seattle - Wallingford,Seattle - West Seattle,Shoreline,Snoqualmie,Tacoma,Tukwila,Woodinville
11/30/2012,-0.02857142857142858,-0.09176470588235297,0.026000000000000023,0.009230769230769154,0.05882352941176472,-0.033333333333333326,0.13294797687861282,-0.16423357664233573,0.012048192771084265,-0.02777777777777779,-0.14903846153846156,-0.09859154929577463,-0.13875598086124397,-0.028340080971659964,-0.0430622009569378,0.2305389221556886,0.2298850574712643,-0.019379844961240345,-0.010582010582010581,0.12835820895522398,-0.13043478260869568,0.0,0.04221635883905006,0.2295081967213115,-0.09569377990430628,0.0,0.0,0.050000000000000044,0.040000000000000036,-0.021164021164021163,0.11764705882352944,-0.05440414507772018,-0.03125,-0.09401709401709402,0.3666666666666667,0.0028553520440142144,0.024676233811690595,-0.019920318725099584,0.004566210045662045,-0.12418300653594772,0.013861386138613874,0.0011778563015312216,-0.07719298245614037,0.011904761904761862,-0.03125,-0.37142857142857144,-0.1545988258317026
12/31/2012,0.037815126050420256,-0.09585492227979275,-0.04873294346978563,0.0030487804878047697,-0.050000000000000044,-0.2068965517241379,-0.05102040816326525,0.30567685589519655,-0.06845238095238093,-0.03809523809523807,0.005649717514124353,0.11979166666666674,0.03333333333333344,-0.125,-0.10999999999999999,-0.2773722627737226,-0.11214953271028039,-0.03952569169960474,0.09625668449197855,0.25529100529100535,0.18333333333333335,0.07650273224043724,-0.07088607594936713,-0.16952380952380952,-0.1693121693121693,0.018181818181818077,0.03980099502487566,-0.17142857142857137,0.0692307692307692,-0.11531531531531536,0.14035087719298245,-0.04109589041095896,-0.06451612903225812,0.0,0.019512195121951237,-0.011111111111111072,0.05465414175918015,0.014227642276422703,0.13636363636363646,0.20447761194029845,-0.0234375,-0.02941176470588236,-0.0874524714828897,0.0235294117647058,0.006451612903225712,0.44545454545454555,0.01620370370370372
1/31/2013,-0.02429149797570851,0.2177650429799427,0.12090163934426235,0.06686930091185417,0.023391812865497075,0.1684782608695652,-0.09677419354838712,0.12040133779264206,0.025559105431310014,0.08910891089108919,0.151685393258427,-0.07906976744186045,-0.010752688172043001,0.01904761904761898,0.0814606741573034,0.4107744107744107,0.05789473684210522,0.07407407407407418,-0.04390243902439028,-0.06954689146469972,0.014084507042253502,0.035532994923857864,0.008174386920980936,0.032110091743119185,0.17834394904458595,0.049107142857142794,0.05263157894736836,0.11494252873563227,-0.03597122302158273,0.12016293279022405,-0.23076923076923073,0.04857142857142849,0.06896551724137923,-0.018867924528301883,-0.019138755980861233,-0.08728932584269666,0.036437246963562764,0.04208416833667328,-0.031200000000000006,-0.22862453531598514,-0.020000000000000018,0.015151515151515138,0.10416666666666674,-0.016091954022988464,0.05128205128205132,0.13207547169811318,-0.02277904328018221
2/28/2013,-0.004149377593360981,0.1741176470588235,-0.13162705667276053,0.03988603988603989,-0.05714285714285716,-0.11627906976744184,0.04166666666666674,-0.10447761194029848,-0.01869158878504673,0.06363636363636371,-0.039024390243902474,0.04797979797979801,-0.1032608695652174,0.13551401869158886,0.1298701298701299,-0.007159904534606243,0.11940298507462677,0.03065134099616862,0.16326530612244894,-0.003397508493771184,0.125,0.10784313725490202,0.12972972972972974,0.35777777777777775,-0.08108108108108103,-0.017021276595744705,-0.09090909090909094,-0.09278350515463918,0.003731343283582156,0.09272727272727277,0.10000000000000009,0.08719346049046317,0.04516129032258065,0.0019230769230769162,0.029268292682926855,-0.01523428483496192,0.07796874999999992,0.0807692307692307,-0.14327002477291495,0.09200963855421684,0.1020408163265305,0.014776119402985177,0.16981132075471694,0.03971962616822422,-0.030487804878048808,-0.02777777777777779,0.02564102564102555
3/31/2013,0.03333333333333344,-0.028056112224448926,0.11578947368421044,0.019178082191780854,-0.012121212121212088,0.27368421052631575,0.22857142857142865,-0.19333333333333336,0.0793650793650793,-0.017094017094017144,0.055837563451776706,0.13493975903614452,0.2333333333333334,0.028806584362139898,-0.0367816091954023,0.14423076923076916,-0.15555555555555556,0.07063197026022294,-0.03508771929824561,-0.017045454545454586,-0.06913580246913575,0.17256637168141586,-0.031100478468899517,-0.12438625204582654,0.2058823529411764,0.06493506493506485,0.1299999999999999,0.18181818181818188,0.044609665427509215,-0.05490848585690511,0.21212121212121215,-0.022556390977443663,0.0185185185185186,0.019193857965451144,0.01540284360189581,0.07414641768888197,0.02043774460066672,0.01556939501779353,-0.03734939759036149,0.00016476015628685836,0.06203703703703711,0.026621561994411014,-0.12903225806451613,0.03370786516853941,0.10062893081761004,-0.13714285714285712,0.08636363636363642
4/30/2013,0.048387096774193505,-0.04123711340206182,0.030188679245283012,0.026881720430107503,0.2331288343558282,0.03305785123966931,0.06976744186046502,0.1446280991735538,0.00588235294117645,0.07826086956521738,0.08173076923076916,-0.0424628450106157,0.01228501228501222,-0.07199999999999995,0.10023866348448696,-0.2457983193277311,0.047368421052631504,0.08333333333333326,-0.022727272727272707,0.026589595375722475,0.05835543766578244,-0.28301886792452835,0.0,-0.1869158878504673,-0.004878048780487809,-0.03658536585365857,0.022123893805309658,-0.019230769230769273,0.06761565836298922,0.02640845070422526,0.07000000000000006,0.03846153846153855,0.05757575757575761,0.05084745762711873,-0.037339556592765444,0.0472796043060808,-0.03409090909090906,0.007446342531756356,0.1088861076345431,-0.0001647330148495385,0.0026155187445509043,0.046378223495701976,0.1333333333333333,-0.09782608695652173,-0.02857142857142858,0.24503311258278138,0.010460251046025215
5/31/2013,-0.038461538461538436,0.10752688172043001,0.04395604395604402,-0.01832460732984298,-0.2562189054726368,-0.040000000000000036,-0.03913043478260869,0.04332129963898912,0.067251461988304,-0.016129032258064502,0.026666666666666616,-0.03547671840354771,-0.09466019417475724,0.1206896551724137,-0.008676789587852451,0.4206128133704736,-0.015075376884422065,-0.05769230769230771,0.06976744186046502,0.005630630630630629,-0.07268170426065168,0.3157894736842106,0.051851851851851816,0.08275862068965512,-0.019607843137254943,0.00421940928270037,0.008658008658008587,0.0725490196078431,0.050000000000000044,0.04288164665523153,-0.01869158878504673,0.012345679012345734,0.002865329512893977,0.07491039426523294,-0.07878787878787874,0.014029726350882177,-0.007647058823529451,-0.00521739130434784,0.0891647855530473,-0.029091936167208066,0.0,0.01318232352828419,0.042483660130719025,0.1325301204819278,-0.0117647058823529,0.22340425531914887,0.11387163561076608
6/30/2013,0.0,-0.011650485436893177,-0.007017543859649145,0.06933333333333325,0.3377926421404682,0.04166666666666674,0.02262443438914019,-0.1349480968858131,-0.05753424657534245,0.04508196721311486,-0.012987012987012991,0.11954022988505741,0.05898123324396787,-0.019230769230769273,0.006564551422319376,-0.1823529411764706,0.04591836734693877,0.03401360544217691,0.0304347826086957,0.07838745800671898,0.037837837837837895,0.1399999999999999,0.023474178403755763,0.29087048832271756,0.06499999999999995,0.02941176470588225,0.047210300429184615,-0.005484460694698323,-0.04761904761904767,-0.023026315789473673,0.03333333333333344,0.04146341463414638,0.037142857142857144,0.0403467822607535,-0.06052631578947365,0.0,0.08952578541790168,0.013986013986013957,0.06735751295336789,-0.06666666666666665,-0.006956521739130417,0.03135135135135125,0.050156739811912265,-0.07446808510638303,0.023809523809523725,-0.11304347826086958,-0.059479553903345694
7/31/2013,0.020000000000000018,0.04125736738703334,-0.07067137809187274,-0.052369077306733125,-0.31499999999999995,0.10000000000000009,0.0752212389380531,0.3480000000000001,0.07848837209302317,0.019607843137254832,0.04824561403508776,-0.12320328542094461,-0.04303797468354431,0.06274509803921569,0.023913043478260843,0.007194244604316502,0.009756097560975618,-0.013157894736842146,-0.029535864978902926,-0.0353063343717549,-0.11458333333333337,-0.11929824561403513,-0.050458715596330306,-0.19736842105263153,-0.03755868544600938,0.061224489795918435,-0.016393442622950838,-0.022058823529411797,0.046666666666666634,-0.005050505050505083,0.009216589861751112,-0.02810304449648715,-0.02203856749311295,0.08942307692307683,0.07843137254901955,0.06164383561643838,0.020113926323291675,-0.06034482758620685,0.012135922330097193,-0.13961038961038963,0.024518388791593626,-0.014675052410901501,-0.0029850746268657025,0.09195402298850586,0.06976744186046502,-0.10784313725490191,0.07905138339920947
8/31/2013,0.027450980392156765,0.04716981132075482,0.09885931558935357,-0.0052631578947368585,0.6788321167883211,-0.10909090909090913,-0.04938271604938271,-0.10089020771513357,-0.029649595687331498,-0.023076923076923106,-0.04184100418410042,0.07728337236533966,0.19047619047619047,0.014760147601476037,-0.1295116772823779,0.1071428571428572,-0.08695652173913049,0.0033333333333334103,0.0652173913043479,0.06566200215285245,0.11176470588235299,-0.0239043824701195,0.47342995169082136,-0.049180327868852514,0.04390243902439028,-0.0692307692307692,-0.02083333333333337,-0.003759398496240629,-0.03821656050955413,-0.006768189509306244,-0.0182648401826484,0.004819277108433662,0.0,-0.004118858487790478,-0.09090909090909094,-0.01935483870967747,0.03733333333333344,0.02045871559633028,0.011031175059952103,0.32358490566037745,0.0,0.022606382978723305,0.03592814371257491,-0.1473684210526316,-0.021739130434782594,0.32417582417582413,0.0293040293040292
9/30/2013,-0.01908396946564883,-0.16216216216216217,-0.0692041522491349,-0.07936507936507942,-0.35,0.0,-0.17316017316017318,-0.07590759075907594,-0.06944444444444442,-0.047244094488189003,-0.02183406113537123,-0.04565217391304344,-0.21777777777777774,-0.09090909090909094,0.039024390243902474,-0.0795698924731183,-0.07407407407407407,-0.0033222591362126463,-0.061224489795918324,0.025252525252525304,-0.02645502645502651,0.08571428571428563,-0.30491803278688523,-0.11206896551724133,-0.08644859813084116,-0.02892561983471076,0.0,-0.0037735849056603765,-0.07284768211920534,0.03918228279386704,0.11627906976744184,0.007194244604316502,-0.014084507042253502,-0.010339734121122546,-0.0071428571428571175,0.019736842105263053,0.0,0.019419221433066625,-0.01992409867172673,0.026229508196721207,-0.10427350427350424,0.0013003901170351995,-0.06358381502890176,-0.007407407407407418,-0.0444444444444444,0.024896265560165887,-0.13523131672597866
10/31/2013,0.0622568093385214,0.10322580645161294,-0.06133828996282531,0.08908045977011492,0.20066889632107032,0.020408163265306145,0.08900523560209428,0.0071428571428571175,-0.008955223880596996,0.012396694214876103,0.022321428571428603,-0.006833712984054663,0.09659090909090917,0.06000000000000005,-0.0023474178403756207,-0.09813084112149528,-0.011428571428571455,0.08666666666666667,0.03913043478260869,-0.1921182266009852,0.005434782608695565,-0.09398496240601506,0.06367924528301883,0.05582524271844669,-0.05882352941176472,0.017021276595744705,0.02127659574468077,-0.05303030303030298,0.1071428571428572,0.0180327868852459,-0.21250000000000002,-0.03809523809523807,-0.014285714285714235,-0.05985074626865672,-0.007194244604316502,-0.006451612903225823,0.0,0.012434958991092593,0.0038722168441431837,-0.13876927351020973,0.01526717557251911,-0.01103896103896107,0.0,-0.04975124378109452,-0.06976744186046513,-0.291497975708502,0.08436213991769548
11/30/2013,0.05860805860805862,-0.05847953216374269,0.05148514851485153,0.04221635883905006,-0.12256267409470756,-0.07999999999999996,0.10576923076923084,-0.23404255319148937,0.12349397590361444,0.020408163265306145,0.17903930131004375,0.09174311926605494,0.051813471502590636,-0.05283018867924527,0.15999999999999992,-0.227979274611399,0.35260115606936426,0.012269938650306678,-0.01673640167364021,0.15853658536585358,-0.05405405405405406,0.1410788381742738,-0.14634146341463417,0.05057471264367819,0.18206521739130443,0.02092050209205021,-0.004166666666666652,-0.010000000000000009,-0.09354838709677415,0.01449275362318847,0.12169312169312163,0.012376237623762387,0.01449275362318847,0.03905381806635977,0.01449275362318847,0.01948051948051943,0.025192802056555275,0.0017421602787457413,-0.03567984570877536,0.0,-0.021146616541353414,-0.03112278397898882,0.021604938271605034,0.32722513089005245,0.0625,0.1200000000000001,0.04174573055028463
12/31/2013,-0.11764705882352944,0.01449275362318847,-0.015065913370998163,-0.027848101265822822,0.46666666666666656,-0.047826086956521685,-0.16086956521739126,-0.08796296296296291,-0.2627345844504021,-0.09199999999999997,-0.16666666666666663,-0.12815126050420167,0.1280788177339902,-0.10358565737051795,-0.07707910750507097,0.4261744966442953,-0.23931623931623935,-0.030303030303030276,0.012765957446808418,-0.09999999999999998,-0.05428571428571427,-0.07272727272727275,0.07532467532467524,0.017505470459518557,-0.3264367816091954,-0.061475409836065587,0.004184100418409997,0.05252525252525242,0.10320284697508897,0.007936507936507908,0.014150943396226356,0.0024449877750611915,-0.05714285714285716,0.006875477463712754,0.030000000000000027,-0.0510191082802548,0.03811434302908734,0.0,-0.040000000000000036,-0.06290322580645158,0.10417666826692273,-0.013282732447817858,-0.048338368580060465,-0.26824457593688367,0.0,-0.3112244897959183,-0.19307832422586524
1/31/2014,0.015686274509803866,-0.061224489795918324,-0.03824091778202676,0.125,-0.03246753246753242,0.15981735159817356,0.17616580310880825,0.4010152284263959,0.3272727272727274,0.06607929515418509,-0.03555555555555556,0.01686746987951815,-0.16375545851528384,0.13777777777777778,-0.0483516483516484,0.4611764705882353,-0.0337078651685393,0.015625,0.04621848739495804,-0.022222222222222254,0.1631419939577039,0.06666666666666665,0.012077294685990392,-0.11827956989247312,-0.07167235494880542,-0.008733624454148492,-0.125,-0.10364683301343569,-0.06451612903225812,-0.03307086614173227,-0.0976744186046512,0.012195121951219523,0.05757575757575761,0.01365705614567525,0.09431345353675447,-0.0012752533727096171,-0.08454106280193241,0.004347826086956497,0.06145833333333339,0.0068846815834766595,-0.03913043478260869,0.016483516483516425,0.031746031746031855,0.18598382749326148,0.0,0.5851851851851853,0.23024830699774257
2/28/2014,0.042471042471042386,0.3869565217391304,0.04771371769383692,-0.03240740740740744,-0.015659955257270708,0.03543307086614167,0.11894273127753308,0.08333333333333326,-0.1643835616438356,0.07438016528925617,0.0875576036866359,-0.016587677725118488,0.06005221932114879,-0.0390625,0.06928406466512693,-0.32367149758454106,0.08139534883720922,0.036923076923076836,-0.048192771084337394,0.3277511961722488,-0.06493506493506496,0.011029411764705843,-0.007159904534606243,0.18780487804878043,0.599264705882353,0.013215859030837107,0.12857142857142856,-0.023554603854389677,0.0862068965517242,0.050488599348534224,0.030927835051546282,-0.02168674698795181,-0.02005730659025784,-0.0029940119760478723,0.1660329531051965,-0.06182795698924726,-0.016358839050131913,0.04415584415584406,-0.048086359175662396,0.006837606837606813,0.19910407239819006,0.021621621621621623,0.0923076923076922,0.03409090909090917,0.05882352941176472,-0.23364485981308414,-0.1577981651376147
3/31/2014,0.014814814814814836,-0.09404388714733547,0.0436432637571158,0.009569377990430672,-0.06818181818181823,0.034220532319391594,0.0,-0.14715719063545152,0.19672131147540983,-0.12692307692307692,-0.025423728813559365,0.14939759036144573,0.046798029556650356,-0.004065040650406471,-0.004319654427645814,0.09761904761904772,0.016129032258064502,-0.035608308605341255,0.07594936708860756,0.11441441441441436,0.06388888888888888,0.06545454545454543,0.05769230769230771,0.1355236139630389,0.03908045977011487,0.0,0.03797468354430378,0.17324561403508776,-0.015873015873015928,0.058914728682170514,0.15999999999999992,0.027093596059113212,0.03801169590643272,-0.009009009009009028,-0.023913043478260843,0.005730659025787954,-0.02829935622317592,0.0,0.030824742268041216,0.0,-0.028309220307771277,0.02910052910052907,-0.022535211267605604,-0.03076923076923077,0.0,0.3292682926829269,0.11982570806100212
4/30/2014,-0.025547445255474477,-0.11245674740484424,0.016363636363636358,-0.004739336492891044,0.3707317073170733,-0.08088235294117652,-0.09055118110236215,0.19999999999999996,-0.0273972602739726,0.10572687224669597,0.14347826086956528,-0.004192872117400381,-0.030588235294117694,0.08163265306122458,0.06073752711496749,0.10195227765726678,0.14814814814814814,-0.03076923076923077,-0.0039215686274509665,-0.029911075181891622,0.04699738903394257,-0.14675767918088733,0.10681818181818192,0.02893309222423146,-0.06415929203539827,0.0652173913043479,-0.004065040650406471,0.03364485981308407,0.05161290322580636,-0.010248901903367469,-0.22413793103448276,0.05515587529976029,0.028169014084507005,0.018939393939394034,-0.1425389755011136,0.07264957264957261,0.014423740510697058,0.036484245439469376,-0.007900790079007902,0.09507640067911716,-0.029165048543689287,0.015295629820051504,-0.01729106628242072,0.1315192743764173,0.02777777777777768,-0.07798165137614677,0.021400778210116655
5/31/2014,0.04868913857677892,0.05263157894736836,0.17173524150268338,0.0452380952380953,-0.29893238434163705,0.06800000000000006,0.11255411255411252,-0.13398692810457513,0.08450704225352124,-0.015936254980079667,-0.049429657794676785,0.021052631578947434,0.09223300970873782,0.060377358490566024,0.042944785276073594,-0.17322834645669294,-0.11520737327188935,0.06666666666666665,0.023622047244094446,-0.19166666666666665,-0.027431421446383997,0.1200000000000001,-0.27104722792607805,0.12478031634446407,0.009456264775413725,0.012244897959183598,0.01632653061224487,0.02893309222423146,0.0030674846625766694,-0.03698224852071008,0.3055555555555556,0.022727272727272707,0.0547945205479452,-0.020899628252788127,0.0,0.03452855245683928,0.028369276821552436,0.0032000000000000917,0.00796370967741944,0.07821705426356584,-0.05596223848953963,0.012786428661855975,-0.0029325513196480912,-0.034068136272545124,0.048648648648648596,0.1691542288557213,0.02857142857142847
6/30/2014,-0.017857142857142905,0.03333333333333344,0.03511450381679393,-0.09567198177676539,0.027918781725888353,0.059925093632958726,0.03891050583657596,-0.049056603773584895,-0.010389610389610393,0.07287449392712553,-0.05600000000000005,0.08247422680412364,-0.14888888888888885,-0.05693950177935947,-0.03529411764705881,0.10238095238095246,0.24479166666666674,-0.0029761904761904656,-0.09230769230769231,-0.10515463917525769,0.01538461538461533,0.03571428571428581,0.19718309859154926,-0.18281250000000004,-0.09367681498829039,-0.008064516129032251,-0.03614457831325302,0.05623901581722324,0.042813455657492394,-0.001536098310291889,-0.04255319148936165,0.011111111111111072,-0.012987012987012991,0.016030192347120886,-0.025974025974025983,0.0012836970474967568,0.0022492722942577537,0.016533492822966567,0.0481048104810482,0.03659501042490465,0.11008474576271188,-0.0012499999999999734,0.044117647058823595,0.07883817427385886,-0.02577319587628868,-0.07234042553191489,-0.01851851851851849
7/31/2014,-0.029090909090909056,-0.08064516129032262,-0.08554572271386429,0.10579345088161207,-0.1728395061728395,-0.09893992932862195,-0.0561797752808989,0.06746031746031744,0.023622047244094446,0.0,0.016949152542372836,-0.08380952380952378,0.12532637075718012,0.0,-0.03455284552845528,0.02591792656587466,-0.08368200836820083,0.014925373134328401,0.05932203389830515,0.14516129032258074,0.025252525252525304,0.10000000000000009,-0.09411764705882353,0.2982791586998088,0.15245478036175708,0.012195121951219523,0.04166666666666674,-0.03161397670549082,-0.032258064516129004,0.003076923076922977,0.04888888888888898,-0.07912087912087917,-0.021052631578947323,-0.010463378176382654,0.0,-0.03918846153846156,-0.06798679867986801,-0.035092054571427944,0.0,-0.1399639339714246,-0.007634170547370034,-0.0012515644555695093,-0.011267605633802802,0.01538461538461533,0.005291005291005346,-0.14220183486238536,-0.07169811320754715
